Billing account name,Billing account ID,Project name,Project ID,Project hierarchy,Service description,Service ID,SKU description,SKU ID,Usage amount,Usage unit,Usage start date,Usage end date,Rate,Amount
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Compute Engine,6F81-5844-456A,N2D AMD Instance Ram running in Mumbai,E021-0FE4-1AC3,"23,770.57",gibibyte hour,1-Jan-24,31-Jan-24,0.002433,57.8
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Compute Engine,6F81-5844-456A,Network Data Transfer Out via Carrier Peering Network - APAC Based,9428-46F3-3796,938.915,gibibyte,1-Jan-24,31-Jan-24,0.06,56.3
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Cloud Storage,95FF-2EF5-5EA1,Regional Standard Class A Operations,4DBF-185F-A415,"10,796,733",count,1-Jan-24,31-Jan-24,0.000005,54.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Compute Engine,6F81-5844-456A,Licensing Fee for Ubuntu Pro 20.04 LTS (Focal Fossa) on VM with 4 to 5 VCPU (CPU cost),3A97-0B24-C6A3,"8,930.91",hour,1-Jan-24,31-Jan-24,0.005545,49.5
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Networking,E505-1604-58F8,Networking Cloud Nat Gateway Uptime,32E2-4EFC-EF9F,"29,749.10",hour,1-Jan-24,31-Jan-24,0.0014,41.6
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,App Engine,F17B-412E-CB64,Cloud Firestore Storage Mumbai,4B85-D08E-36CF,358.046,gibibyte month,1-Jan-24,31-Jan-24,0.104,37.2
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Compute Engine,6F81-5844-456A,Static Ip Charge in Mumbai,1268-F71A-6285,"2,971.32",hour,1-Jan-24,31-Jan-24,0.012,35.7
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Cloud Storage,95FF-2EF5-5EA1,Standard Storage Mumbai,2717-BEFE-3773,"1,512.36",gibibyte month,1-Jan-24,31-Jan-24,0.023,34.8
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Cloud Storage,95FF-2EF5-5EA1,Regional Standard Class B Operations,7870-010B-2763,"75,802,908",count,1-Jan-24,31-Jan-24,0.0000004,30.3
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Networking,E505-1604-58F8,Cloud Load Balancer Forwarding Rule Minimum for Mumbai (asia-south1),7386-1FD9-A800,742.83,hour,1-Jan-24,31-Jan-24,0.03,22.3
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Cloud Functions,29E7-DA93-CA13,Idle Min-Instance Memory Allocation Time (2nd Gen) in asia-south1,9787-4C59-19A2,"5,350,593.77",GiB-second,1-Jan-24,31-Jan-24,0.0000035,18.7
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Networking,E505-1604-58F8,Cloud Load Balancer Forwarding Rule Minimum Global,DEE3-C42E-3E4D,742.83,hour,1-Jan-24,31-Jan-24,0.025,18.6
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Compute Engine,6F81-5844-456A,Network Internet Data Transfer Out from Mumbai to Americas,1507-FFFF-0D8E,149.307,gibibyte,1-Jan-24,31-Jan-24,0.12,17.9
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Cloud Functions,29E7-DA93-CA13,Idle Min-Instance CPU Allocation Time (2nd Gen) in asia-south1,212E-6907-460B,"3,119,396.17",vCPU-second,1-Jan-24,31-Jan-24,0.0000035,10.9
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Compute Engine,6F81-5844-456A,Licensing Fee for Ubuntu Pro 20.04 LTS (Focal Fossa) on VM with 2 to 3 VCPU (CPU cost),1BD9-418B-0317,"2,975.13",hour,1-Jan-24,31-Jan-24,0.002971,8.8
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Compute Engine,6F81-5844-456A,Static Ip Charge,66A2-68EA-56BE,661.917,hour,1-Jan-24,31-Jan-24,0.01,6.6
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Compute Engine,6F81-5844-456A,Network Internet Data Transfer Out from Mumbai to EMEA,09EF-5244-AB40,50.097,gibibyte,1-Jan-24,31-Jan-24,0.12,6.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Cloud SQL,9662-B51E-5089,Cloud SQL: Backups in Mumbai,D737-A9D2-80AB,62.542,gibibyte month,1-Jan-24,31-Jan-24,0.096,6.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Compute Engine,6F81-5844-456A,Storage Image in Mumbai,3C39-B650-9ECC,92.21,gibibyte month,1-Jan-24,31-Jan-24,0.06,5.5
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Compute Engine,6F81-5844-456A,External IP Charge on a Standard VM,C054-7F72-A02E,"1,485.66",hour,1-Jan-24,31-Jan-24,0.005,7.4
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Compute Engine,6F81-5844-456A,Licensing Fee for Ubuntu Pro 20.04 LTS (Focal Fossa) on VM with up to 1 VCPU (CPU cost),F367-1125-F0DA,"2,230.86",hour,1-Jan-24,31-Jan-24,0.00166,3.7
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Networking,E505-1604-58F8,Regional Internal Application Load Balancer Outbound Data Processing for Mumbai (asia-south1),AA4B-096A-C6AC,259.263,gibibyte,1-Jan-24,31-Jan-24,0.008,2.1
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Networking,E505-1604-58F8,Regional Internal Passthrough Network Load Balancer Inbound Data Processing for Mumbai (asia-south1),04C3-B191-CDC2,201.292,gibibyte,1-Jan-24,31-Jan-24,0.01,2.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Networking,E505-1604-58F8,Global External Application Load Balancer Inbound Data Processing for Mumbai (asia-south1),91F1-423B-CF42,161.532,gibibyte,1-Jan-24,31-Jan-24,0.01,1.6
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Compute Engine,6F81-5844-456A,Network Internet Data Transfer Out from Mumbai to Australia,5708-C46F-8E73,5.687,gibibyte,1-Jan-24,31-Jan-24,0.19,1.1
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Compute Engine,6F81-5844-456A,Network Internet Data Transfer Out from Mumbai to China,96B7-A85B-0114,2.407,gibibyte,1-Jan-24,31-Jan-24,0.23,0.6
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Artifact Registry,149C-F9EC-3994,Artifact Registry Storage,8502-299A-ABAF,5.465,gibibyte month,1-Jan-24,31-Jan-24,0.1,0.5
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Compute Engine,6F81-5844-456A,Storage PD Capacity in Mumbai,320C-7688-1A62,9.994,gibibyte month,1-Jan-24,31-Jan-24,0.048,0.5
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Cloud Scheduler,1F14-4801-0E16,Jobs,A5D6-43A2-28A7,124,count,1-Jan-24,31-Jan-24,0.1,12.4
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Cloud DNS,FA26-5236-B8B5,ManagedZone,8C22-6FC3-D478,0.999,month,1-Jan-24,31-Jan-24,0.2,0.2
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,BigQuery,24E6-581D-38E5,Analysis (asia-south1),B898-EB89-E9CA,0.026,tebibyte,1-Jan-24,31-Jan-24,0.5,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Cloud Storage,95FF-2EF5-5EA1,Standard Storage Asia Multi-region,E653-0A40-3B69,7.006,gibibyte month,1-Jan-24,31-Jan-24,0.026,0.2
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Cloud Functions,29E7-DA93-CA13,CPU Time (tier 2),C3E5-5E41-F455,"9,476.04",GHz-second,1-Jan-24,31-Jan-24,0.000014,0.1
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Cloud Storage,95FF-2EF5-5EA1,Standard Storage US Multi-region,0D5D-6E23-4250,4.294,gibibyte month,1-Jan-24,31-Jan-24,0.026,0.1
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Compute Engine,6F81-5844-456A,Network Vpn Internet Data Transfer Out from Mumbai to APAC,C4D8-B983-FE40,0.475,gibibyte,1-Jan-24,31-Jan-24,0.12,0.1
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Networking,E505-1604-58F8,Regional Internal Application Load Balancer Inbound Data Processing for Mumbai (asia-south1),C9FA-EB51-3C47,6.922,gibibyte,1-Jan-24,31-Jan-24,0.008,0.1
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Cloud Functions,29E7-DA93-CA13,CPU Allocation Time (2nd Gen) in asia-south1,565D-710B-A24A,"1,665.62",vCPU-second,1-Jan-24,31-Jan-24,0.0000336,0.1
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Mumbai to Americas,854C-EE0C-E780,0.614,gibibyte,1-Jan-24,31-Jan-24,0.08,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Mumbai to APAC,8841-8861-1473,0.409,gibibyte,1-Jan-24,31-Jan-24,0,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Mumbai to London,F96D-CA9B-BFBC,0.232,gibibyte,1-Jan-24,31-Jan-24,0.08,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Cloud Functions,29E7-DA93-CA13,Memory Time (tier 2),4087-EEAC-2EA6,"5,922.53",gibibyte second,1-Jan-24,31-Jan-24,0.0000035,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Compute Engine,6F81-5844-456A,N2D AMD Custom Instance Core running in Mumbai,665E-E4CD-1D74,0.542,hour,1-Jan-24,31-Jan-24,0.01905855,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Mumbai to EMEA,9E94-7951-1EB0,0.121,gibibyte,1-Jan-24,31-Jan-24,0,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Mumbai to Sao Paulo,CC66-C9C8-6AB4,0.111,gibibyte,1-Jan-24,31-Jan-24,0,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Cloud Functions,29E7-DA93-CA13,Memory Allocation Time (2nd Gen) in asia-south1,D5CB-0E6B-D52F,"2,524.60",GiB-second,1-Jan-24,31-Jan-24,0.0000035,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Compute Engine,6F81-5844-456A,Network Internet Data Transfer Out from Mumbai to South America,A3F9-E63A-36FA,0.07,gibibyte,1-Jan-24,31-Jan-24,0.19,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Mumbai to Singapore,467B-6163-2449,0.065,gibibyte,1-Jan-24,31-Jan-24,0,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Compute Engine,6F81-5844-456A,N2D AMD Custom Instance Ram running in Mumbai,60E6-333B-57BE,1.084,gibibyte hour,1-Jan-24,31-Jan-24,0.00255465,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Mumbai to Virginia,E5C6-86EB-9948,0.012,gibibyte,1-Jan-24,31-Jan-24,0,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Mumbai to Las Vegas,9254-7627-D98B,0.01,gibibyte,1-Jan-24,31-Jan-24,0,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Mumbai to Los Angeles,1B6C-DD7D-10D9,0.01,gibibyte,1-Jan-24,31-Jan-24,0,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Mumbai to Delhi,2004-5B32-AF3F,0.008,gibibyte,1-Jan-24,31-Jan-24,0,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Mumbai to Zurich,EF7E-C80B-1514,0.006,gibibyte,1-Jan-24,31-Jan-24,0,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Mumbai to Frankfurt,4056-B3B3-4716,0.005,gibibyte,1-Jan-24,31-Jan-24,0,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Compute Engine,6F81-5844-456A,Network Internet Data Transfer Out from Mumbai to Middle East,CC55-F2D0-1A51,0.003,gibibyte,1-Jan-24,31-Jan-24,0.15,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Compute Engine,6F81-5844-456A,Network Internet Data Transfer Out from Mumbai to Africa,2F21-9AA2-DFA4,0.001,gibibyte,1-Jan-24,31-Jan-24,0,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Mumbai to Hong Kong,8DC6-8701-EF2D,0.002,gibibyte,1-Jan-24,31-Jan-24,0,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Mumbai to Warsaw,90C4-E733-C054,0.001,gibibyte,1-Jan-24,31-Jan-24,0,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Cloud Storage,95FF-2EF5-5EA1,Multi-Region Standard Class B Operations,8AE7-5BBD-8F38,188,count,1-Jan-24,31-Jan-24,0.0004,0.1
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Mumbai to Osaka,7F6D-40BF-CE74,0.001,gibibyte,1-Jan-24,31-Jan-24,0,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Cloud Functions,29E7-DA93-CA13,Invocations,8E10-82EB-6917,125,invocations,1-Jan-24,31-Jan-24,0.0000004,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Mumbai to Salt Lake City,A726-BEB9-2BA1,0.001,gibibyte,1-Jan-24,31-Jan-24,0,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Mumbai to Jakarta,2B2F-D782-CDE2,0,gibibyte,1-Jan-24,31-Jan-24,0,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Mumbai to Japan,4AC4-80C7-86DE,0,gibibyte,1-Jan-24,31-Jan-24,0,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Mumbai to Sydney,F560-04CB-F4FE,0,gibibyte,1-Jan-24,31-Jan-24,0,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Mumbai to Finland,04BE-C575-8449,0,gibibyte,1-Jan-24,31-Jan-24,0,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Mumbai to Seoul,CD1B-1694-761C,0,gibibyte,1-Jan-24,31-Jan-24,0,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Mumbai to Madrid,91E2-C7D3-B32C,0,gibibyte,1-Jan-24,31-Jan-24,0,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Mumbai to Netherlands,20B0-4B32-0E88,0,gibibyte,1-Jan-24,31-Jan-24,0,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Mumbai to Montreal,D436-CA11-F2F2,0,gibibyte,1-Jan-24,31-Jan-24,0,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Cloud Pub/Sub,A1E8-BE35-7EBC,Message Delivery Basic,027D-B6C7-CCA2,0,tebibyte,1-Jan-24,31-Jan-24,40,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Mumbai to Doha,48AE-CA0B-4FAB,0,gibibyte,1-Jan-24,31-Jan-24,0,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Cloud Pub/Sub,A1E8-BE35-7EBC,Inter-region data delivery from EMEA to Asia Pacific,1D88-A1F2-FD10,0,gibibyte,1-Jan-24,31-Jan-24,0,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Cloud Pub/Sub,A1E8-BE35-7EBC,Inter-region data delivery from North America to Asia Pacific,BC24-D16B-4A9D,0,gibibyte,1-Jan-24,31-Jan-24,0,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Mumbai to Paris,A40A-9057-042F,0,gibibyte,1-Jan-24,31-Jan-24,0,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer Out from Mumbai to Columbus,DB35-F62B-AB23,0,gibibyte,1-Jan-24,31-Jan-24,0,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,OpenVPN Access Server,0A07-96A6-8158,Licensing Fee for Standard Plan,88B2-8C92-0469,744,hour,1-Jan-24,31-Jan-24,0,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Cloud Functions,29E7-DA93-CA13,Invocations (2nd Gen),92DF-0F0E-630F,"1,026",Requests,1-Jan-24,31-Jan-24,0.0000004,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Cloud Functions,29E7-DA93-CA13,Network Data Transfer Out from asia-south1,F965-06BF-7C22,0,gibibyte,1-Jan-24,31-Jan-24,0.12,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,VM Manager,5E18-9A83-2867,VM Manager Usage (Cloud Ops),210B-55F7-AA37,"1,387",count,1-Jan-24,31-Jan-24,0.003,4.2
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,VM Manager,5E18-9A83-2867,VM Manager Usage,785A-57EB-25E2,"42,164",count,1-Jan-24,31-Jan-24,0.003,126.5
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Sao Paulo to Mumbai,0401-298D-CEFB,0,gibibyte,1-Jan-24,31-Jan-24,0,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Warsaw to Mumbai,07A6-BF3D-ADFA,0,gibibyte,1-Jan-24,31-Jan-24,0,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Compute Engine,6F81-5844-456A,Network Data Transfer In via Carrier Peering Network - APAC Based,0B29-DA5B-5E84,90.665,gibibyte,1-Jan-24,31-Jan-24,0,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Netherlands to Mumbai,0F61-B22D-8523,0,gibibyte,1-Jan-24,31-Jan-24,0,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Melbourne to Mumbai,0F70-278A-DD30,0,gibibyte,1-Jan-24,31-Jan-24,0,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Compute Engine,6F81-5844-456A,Network Data Transfer In from Google Services from Mumbai to Mumbai,1141-8077-89C6,804.097,gibibyte,1-Jan-24,31-Jan-24,0,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Compute Engine,6F81-5844-456A,Network Internet Data Transfer In from Australia to Mumbai,116C-8020-953E,1.758,gibibyte,1-Jan-24,31-Jan-24,0,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Compute Engine,6F81-5844-456A,Network Intra Zone Data Transfer Out,14F9-7705-2FD4,"4,690.84",gibibyte,1-Jan-24,31-Jan-24,0,0.0
PVR - Searce,013D8E-95CC18-2E46E8,PVR-Web-App,pvr-web-app,PVRCINEMAS.COM/Folder/PVR-Web-App,Compute Engine,6F81-5844-456A,Network Inter Region Data Transfer In from Zurich to Mumbai,196E-149B-3A5C,0,gibibyte,1-Jan-24,31-Jan-24,0,0.0
